,country,article_name,revision_id,article_quality_est,population
3715,India,Bhagwati Singh,738642646,Stub,1400100000
3716,India,C. S. Ratnasabhapathy Mudaliar,739559254,Stub,1400100000
3717,India,Kamen Ringu,739984310,Stub,1400100000
3718,India,V. R. Ramanatha Iyer,740014832,Stub,1400100000
3719,India,Vinayak Sitaram Sarwate,740636552,Stub,1400100000
3720,India,R. K. Trivedi,740935302,Stub,1400100000
3721,India,Prabhudutt Brahmachari,740948267,Stub,1400100000
3722,India,Sardar Ridha Singh,741093977,Stub,1400100000
3723,India,Syed Hussain Bilgrami,741225037,Start,1400100000
3724,India,Ram Sathe,741263033,Stub,1400100000
3725,India,Gaganvihari Lallubhai Mehta,741541041,Stub,1400100000
3726,India,John Geekie,743806845,Stub,1400100000
3727,India,Nihal Singh Takshak,743974915,Start,1400100000
3728,India,Bindeshwari Prasad Verma,744275939,Stub,1400100000
3729,India,Mayimama Marakkar,744562421,Stub,1400100000
3730,India,Mohammad Majid Hussain,745561376,Stub,1400100000
3731,India,R. Swaminatha Merkondar,747089933,Stub,1400100000
3732,India,Suhasini Chattopadhyay,747242192,Stub,1400100000
3733,India,V. K. Duggal,747263285,Stub,1400100000
3734,India,Yashwant Singh (politician),748567593,Stub,1400100000
3735,India,Monika Kapil Mohta,749034711,Start,1400100000
3736,India,Vikram Sood,749084576,Stub,1400100000
3737,India,Nadimul Haque,749155897,Stub,1400100000
3738,India,A. M. Sahay,749326866,Stub,1400100000
3739,India,Thengamam Balakrishnan,749354148,Stub,1400100000
3740,India,Madan Bhatia,750629406,Stub,1400100000
3741,India,Lala Hansraj Gupta,750640764,Stub,1400100000
3742,India,Brajagopal Roy,751156832,Stub,1400100000
3743,India,Lallan Prasad Singh,751266631,Start,1400100000
3744,India,Virendra Singh (Lokayukta),751308347,Start,1400100000
3745,India,K. Punnaiah,751321785,Stub,1400100000
3746,India,Manager Singh,751972699,Stub,1400100000
3747,India,Donald Friell McLeod,752262036,Start,1400100000
3748,India,Kalyan Das Jain,752804353,Stub,1400100000
3749,India,O. Joy Singh,752833350,Stub,1400100000
3750,India,Rafiq Ahmed,753235836,Stub,1400100000
3751,India,Jyoti Khandelwal,753399588,Stub,1400100000
3752,India,Lalit Mohan Gandhi,753992078,Stub,1400100000
3753,India,Kurugondla Ramakrishna,754069400,Stub,1400100000
3754,India,Nelavala Subrahmanyam,754076679,Stub,1400100000
3755,India,G. Ganapati Sastriar,754110642,Stub,1400100000
3756,India,Ram Nath Thakur,754527699,Stub,1400100000
3757,India,Sridam Pal,755222236,Stub,1400100000
3758,India,Saroj Mukherjee,755222720,Stub,1400100000
3759,India,Brajamohan Jamatia,755224295,Stub,1400100000
3760,India,Ramendra Chandra Debnath,755224960,Stub,1400100000
3761,India,Sudhangshu Dasgupta,755225148,Stub,1400100000
3762,India,Chandulal Patel,755627493,Stub,1400100000
3763,India,V. Sivankutty,755794988,Stub,1400100000
3764,India,Savita Gupta,755895559,Stub,1400100000
3765,India,Sushma Singh,755895877,Stub,1400100000
3766,India,Eken Riba,756023976,Start,1400100000
3767,India,Hargovind Pant,757432747,Stub,1400100000
3768,India,W. Kulabindu Singh,757634461,Stub,1400100000
3769,India,Parvez Hashmi,758051315,Stub,1400100000
3770,India,R. Lakshmanan,759567624,Stub,1400100000
3771,India,S. Muthukaruppan,759567804,Stub,1400100000
3772,India,T. Rathinavel,759573340,Stub,1400100000
3773,India,SVSN Varma,759661223,Stub,1400100000
3774,India,Prem Singh Tamang,759899434,Start,1400100000
3775,India,Shekhar Dutt,760449447,Start,1400100000
3776,India,M. M. Ismail,760487348,Stub,1400100000
3777,India,Sundar Lal Khurana,760487381,Stub,1400100000
3778,India,Political families of Tamil Nadu,760599350,Start,1400100000
3779,India,Political families of Rajasthan,760608625,Start,1400100000
3780,India,Political families of Kerala,760624699,Stub,1400100000
3781,India,Jogendra Singh (politician),761006329,Stub,1400100000
3782,India,Raghukul Tilak,761006382,Stub,1400100000
3783,India,Navrang Lal Tibrewal,761007420,Stub,1400100000
3784,India,Pankaj Gupta (politician),761160906,Stub,1400100000
3785,India,M. Vaithianathan,761715082,Stub,1400100000
3786,India,Hangmila Shaiza,762379528,Stub,1400100000
3787,India,Ashok B. Gokhale,762551550,Stub,1400100000
3788,India,Balwant Singh Thind,762869795,Stub,1400100000
3789,India,Harnirpal Singh,763658724,Stub,1400100000
3790,India,R. V. Janakiraman,764374988,Stub,1400100000
3791,India,T. P. Chandrasekharan,765045490,C,1400100000
3792,India,Zosiama Pachuau,765856753,Stub,1400100000
3793,India,Gulam Rasool Balyawi,765965463,Stub,1400100000
3794,India,Gunanand Pathik,766225250,Stub,1400100000
3795,India,M.N. Jois,766234201,Stub,1400100000
3796,India,Nihar Mukherjee,766262631,Stub,1400100000
3797,India,Robert Romawia Royte,766466221,Stub,1400100000
3798,India,P. R. Sudhakara Lal,766549749,Stub,1400100000
3799,India,Ram Kumar Kashyap,766766179,Stub,1400100000
3800,India,Imtikumzuk,766867424,Stub,1400100000
3801,India,Thangjam Nandakishor Singh,766967944,Stub,1400100000
3802,India,Varinder Singh Bajwa,767151456,Stub,1400100000
3803,India,Raj Mohinder Singh Majitha,767151500,Stub,1400100000
3804,India,Nakul Das Rai,767176041,Stub,1400100000
3805,India,Sonam Gyatso Lepcha,767176094,Stub,1400100000
3806,India,Golap Borbora,767197489,Start,1400100000
3807,India,Binod Gowal,767198003,Stub,1400100000
3808,India,Gunin Hazarika,767198047,Stub,1400100000
3809,India,Radheshyam Biswas,767200784,Stub,1400100000
3810,India,Sirajuddin Ajmal,767201049,Stub,1400100000
3811,India,Moturu Hanumantha Rao,767355588,Stub,1400100000
3812,India,K. A. P. Viswanatham,767442011,Start,1400100000
3813,India,T. S. Patil,767490566,Stub,1400100000
3814,India,M. Subramaniam,767572195,Stub,1400100000
3815,India,Subrat Sahoo,767591238,Stub,1400100000
3816,India,Bisahu Das Mahant,767597890,Start,1400100000
3817,India,Mohan Lal Gupta,767975794,Stub,1400100000
3818,India,Raoof Valiullah,768683139,Stub,1400100000
3819,India,Mohammed Surti,768683541,Stub,1400100000
3820,India,Zile Ram Chochra,768686718,Stub,1400100000
3821,India,Ranjit Singh Chautala,768686720,Stub,1400100000
3822,India,Vinod Bhayana,768686723,Stub,1400100000
3823,India,Asha Kumari (politician),768687722,Stub,1400100000
3824,India,Kalidas Nag,768755034,Stub,1400100000
3825,India,Nityananda Mohapatra,769039973,Start,1400100000
3826,India,Chandrashekhar Prasad,769119665,Start,1400100000
3827,India,Chitlem Narsi Reddy,769130559,Stub,1400100000
3828,India,Ananta Narcina Naik,769504790,Stub,1400100000
3829,India,Govind Raghuchandra Acharya,769504881,Stub,1400100000
3830,India,Avertano Furtado,769504974,Stub,1400100000
3831,India,Mohinder Singh Chaudhury,769530606,Stub,1400100000
3832,India,Jai Prakash Verma,769567371,Stub,1400100000
3833,India,Khwaja Shams-ud-Din,769615004,Stub,1400100000
3834,India,Jagdish Raj Dubey,769615091,Stub,1400100000
3835,India,Sheikh Mustafa Kamal,769615320,Start,1400100000
3836,India,Devi Das Thakur,769615334,Stub,1400100000
3837,India,Nazir Ahmad Laway,769615410,Start,1400100000
3838,India,Ghulam Mustafa Bhat,769617589,Stub,1400100000
3839,India,Ghulam Mohammad Mir Magami,769618705,Stub,1400100000
3840,India,S. A. Shamim,769620090,Stub,1400100000
3841,India,Suresh Paswan,769621650,Stub,1400100000
3842,India,Ram Chandra Sahis,769621787,Stub,1400100000
3843,India,Umakant Rajak,769621793,Stub,1400100000
3844,India,Jagannath Mahto,769621837,Stub,1400100000
3845,India,Mumtaz Begum (politician),769630655,Start,1400100000
3846,India,Suresh Keswani,769641902,Stub,1400100000
3847,India,Women's Reservation Bill,770265831,Start,1400100000
3848,India,Shriman Narayan,770300097,Stub,1400100000
3849,India,Dilip Kumar Saikia,770350230,Stub,1400100000
3850,India,Admiral K. Sangma,770580506,Stub,1400100000
3851,India,Brening Sangma,770580584,Stub,1400100000
3852,India,Masonsing Sangma,770580683,Stub,1400100000
3853,India,Shivinder Singh Sidhu,770785890,Stub,1400100000
3854,India,K. G. Kenye,771386645,Stub,1400100000
3855,India,Vinod Kumar Grover,771664470,Start,1400100000
3856,India,Phillipole Marak,771835254,Stub,1400100000
3857,India,Khriehu Liezietsu,772135102,Stub,1400100000
3858,India,Harish Chandra Singh Rawat (politician),772317998,Stub,1400100000
3859,India,V. Chenthamarakshan,772709956,Stub,1400100000
3860,India,S. B. Tambe,773555949,Stub,1400100000
3861,India,Ashok Kumar Walia,773571501,Start,1400100000
3862,India,Abdul Khaleque (Assamese politician),774012513,Stub,1400100000
3863,India,Santosh Meena,774491511,Stub,1400100000
3864,India,Yashodhar Phanse,774896841,Start,1400100000
3865,India,Snehal Ambekar,775042583,Stub,1400100000
3866,India,Abdul Ghani Malik (politician),775457351,Stub,1400100000
3867,India,Bosiram Siram,775631159,Stub,1400100000
3868,India,Tangor Tapak,775631187,Stub,1400100000
3869,India,Santiuse Kujur,775636636,Start,1400100000
3870,India,"Mir Laiq Ali Khan, Salar Jung II",775774630,Stub,1400100000
3871,India,Lokanath Misra,776197785,Stub,1400100000
3872,India,T Thangzalam Haokip,776198912,Stub,1400100000
3873,India,Satyadev Katare,776475986,Stub,1400100000
3874,India,Muhammad Akbar Khan (politician),776653040,Stub,1400100000
3875,India,R. K. Chaudhary,777322086,Stub,1400100000
3876,India,S. Pandi,777368063,Stub,1400100000
3877,India,R. Srinivasan,777455129,Stub,1400100000
3878,India,Shyamali Gupta,777508272,Stub,1400100000
3879,India,Hari Krishna Shastri,777623116,Stub,1400100000
3880,India,Onkar Singh (politician),777651279,Stub,1400100000
3881,India,K. B. Lall,777909303,Stub,1400100000
3882,India,K. C. Rastogi,777939801,Stub,1400100000
3883,India,K. G. Ambegaonkar,777940645,Stub,1400100000
3884,India,N. Rangaswamy,778419320,C,1400100000
3885,India,Mohammad Sultan Tantray,778594387,Stub,1400100000
3886,India,Pyarimohan Mohapatra,778598945,Start,1400100000
3887,India,Bhaskar Tukaram Auti,778605969,Stub,1400100000
3888,India,Kewal Singh Dhillon,778661491,Stub,1400100000
3889,India,Haji Hussain Ansari,778768586,Stub,1400100000
3890,India,K. D. Sharma,778783349,Stub,1400100000
3891,India,K. Selvaraj,778783483,Stub,1400100000
3892,India,Kanwal Sibal,778783779,Start,1400100000
3893,India,Kihoto Hollon,778870925,Stub,1400100000
3894,India,Madhukar Bhosale,778882962,Stub,1400100000
3895,India,Murtaza Ahmed Khan,778907820,Start,1400100000
3896,India,Parinay Phuke,778911531,Stub,1400100000
3897,India,Vishnu Sadashiv Kokje,778914952,Stub,1400100000
3898,India,Rajani Rai,778916079,Stub,1400100000
3899,India,S. K. Bhatnagar,778923186,Stub,1400100000
3900,India,Thangkhangin Ngaihte,778933957,Stub,1400100000
3901,India,Akbar Hydari,779062330,Start,1400100000
3902,India,Narain Singh (politician),779475289,Stub,1400100000
3903,India,Sunil Singh (politician),779476840,Stub,1400100000
3904,India,Lajja Ram (politician),779476976,Stub,1400100000
3905,India,Sadabhau Khot,779542918,Stub,1400100000
3906,India,Saryoo Singh,779581694,Start,1400100000
3907,India,Brajbir Saran Das,779665711,Stub,1400100000
3908,India,Arun Singh,779795100,Start,1400100000
3909,India,Political families of Madhya Pradesh,779819115,Start,1400100000
3910,India,Darshan Singh Kaypee,779939769,Stub,1400100000
3911,India,Kuka Parray,780399858,Stub,1400100000
3912,India,Anubhav Patnaik,780455934,Stub,1400100000
3913,India,Political views of Subhas Chandra Bose,780625216,B,1400100000
3914,India,Kamala Sinha,781604853,Start,1400100000
3915,India,Parimal Nathwani,781815710,C,1400100000
3916,India,Suman Patil,782032727,Stub,1400100000
3917,India,Diwan Chaman Lall,782166820,Stub,1400100000
3918,India,Allah Bux Soomro,782209943,GA,1400100000
3919,India,Garikapati Mohan Rao,782226599,Stub,1400100000
3920,India,Haji Abdul Salam,782233701,Stub,1400100000
3921,India,Doman Singh Nagpure,782257988,Stub,1400100000
3922,India,Maharaja Sir Kishen Pershad,782308382,Stub,1400100000
3923,India,Iftikhar Khan (governor),782354268,Stub,1400100000
3924,India,G. Raj Kumar,782436817,Stub,1400100000
3925,India,Mukrand Rai,782477269,Stub,1400100000
3926,India,K. Kannaiyan,782485801,Start,1400100000
3927,India,Badal Patralekh,782631095,Stub,1400100000
3928,India,Kamal Singh Narzary,782691758,Stub,1400100000
3929,India,Political families of Uttar Pradesh,782768860,Start,1400100000
3930,India,Manoj Pradhan,783261429,C,1400100000
3931,India,Sukhdev Rajbhar,783505381,Stub,1400100000
3932,India,Qudsia Begum,783597538,Start,1400100000
3933,India,P. K. Banerjee (Indian diplomat),783625963,Stub,1400100000
3934,India,Political families of Andhra Pradesh,783796404,Start,1400100000
3935,India,Mahipal Shastri,784082773,Stub,1400100000
3936,India,Meghraj Tawar,784334470,C,1400100000
3937,India,Melhupra Vero,784397096,Stub,1400100000
3938,India,P. V. Kurian,784634784,Stub,1400100000
3939,India,Chakravarthi V. Narasimhan,784647544,Start,1400100000
3940,India,Shahab-ud-Din Virk,784656510,Stub,1400100000
3941,India,Abdul Haye,784656568,Start,1400100000
3942,India,P. C. Bhattacharya,784789944,Start,1400100000
3943,India,Uday Bhembre,784799587,C,1400100000
3944,India,Kandula Obul Reddy,785060541,Stub,1400100000
3945,India,Nagendra Nath Jha,785138921,Stub,1400100000
3946,India,Thakur Ram Singh (revolutionary),785155525,Stub,1400100000
3947,India,Nand Kumar Patel,785263010,Start,1400100000
3948,India,Uday Mudliyar,785263204,Stub,1400100000
3949,India,S.M. Siddaiah,785288787,Stub,1400100000
3950,India,Sangram Yadav,785459160,Stub,1400100000
3951,India,Chandra Prakash Choudhary,785509091,Stub,1400100000
3952,India,Tirong Aboh,785792156,Stub,1400100000
3953,India,Pasang Dorjee Sona,785792184,Stub,1400100000
